id,geometry_type,coordonnees,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,nom_fs,etab_adr,ouverture_jour,annee,etablissement_type,secteur,ministere_tutelle,services_proposes
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_1,Point,"[1.11383862,6.22620846]",Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Agoe nyive 5,ONG Adet,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Nsp,USP 1,ONG,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_2,Point,"[1.13122935,6.24932185]",Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Agoe nyive 2,Poste de Secours Deo Gratias,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2000,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d hygiene et d assainissement,Services d accouchement,Services de consultations prenatales,Services de planification familiale,Soins obstetricaux et neonatals d urgence complets,Prevention de la transmission mere-enfant VIH}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_3,Point,"[1.11573463,6.25568383]",Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Agoé nyivé 5,Poste de Secours Grace Assuree,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2020,USP 1,Privé,MSHPAUS,{Diagnostic ou traitement du paludisme}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_4,Point,"[1.26268358,6.14904691]",Maritime,Golfe,Golfe 1,Bè-Est,Be,Unite de Soins Polyvalents Saints Archanges,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2010,USP 1,ONG,MSHPAUS,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de planification familiale,Stockage medicaments vaccins produits contraceptifs,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_5,Point,"[1.24868445,6.17565504]",Maritime,Golfe,Golfe 2,Bè-Centre,Golf,Cabinet d'Assistant Medical la Consolation,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2020,USP 1,Privé,Nsp,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Services de laboratoire,Services de soins curatifs de l enfant,Services de sante destines aux adolescents}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_6,Point,"[1.24920485,6.19551871]",Maritime,Golfe,Golfe 2,Bè-Centre,Golfe,Cabinet Gynecologie Elle,BP4051,"{Samedi,Vendredi,Jeudi,Mardi,Mercredi,Lundi}",2021,USP 1,Privé,MSHPAUS,"{Chirurgie generale,Gyneco-obstetrique,Services d accouchement,Services de laboratoire,Services de vaccination de l enfant}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_7,Point,"[1.23448819,6.15228661]",Maritime,Golfe,Golfe 2,Bè-Centre,Golfe,Cabinet Dentaire la Couronne,BP 2844,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",2017,USP 1,Privé,MSHPAUS,{autre}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_8,Point,"[1.25145008,6.18475264]",Maritime,Golfe,Golfe 2,Bè-Centre,Golfe,Cabinet Médical Saint Clément Efrata,21 BP 116,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2020,USP 2,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_9,Point,"[1.24641844,6.16895407]",Maritime,Golfe,Golfe 2,Bè-Centre,Golfe,Clinique de l'Aeroport,BP10225 Lome,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2000,Hopital 2,Privé,Nsp,"{Chirurgie generale,Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Gyneco-obstetrique,Service d hygiene et d assainissement,Service d imagerie medicale,Service d urgence,Service de reeducation fonctionnelle,Service de transfusion sanguine,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Traitement antiretroviral (VIH-SIDA),Stockage medicaments vaccins produits contraceptifs,Soins obstetricaux neonatals d urgence de base}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_a,Point,"[0.48531,10.99642667]",Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,Kpedjale ouest /pognon,Dsp Kpendjal Ouest,Nsp,Nsp,Nsp,USP 1,Nsp,Nsp,{Traitement}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_b,Point,"[1.25478857,6.18191496]",Maritime,Golfe,Golfe 2,Bè-Centre,Golfe,CMS Maison du Hadj,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2021,USP 1,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Service d urgence,Service de transfusion sanguine,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de laboratoire,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_c,Point,"[1.24525946,6.18689056]",Maritime,Golfe,Golfe 2,Bè-Centre,Golf,Dispensaire du Saint Esprit,BP30924 Lome,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",2003,USP 2,Confessionnel,MSHPAUS,"{Chirurgie generale,Services de CPC,Services de consultations prenatales,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,Services de soins curatifs de l enfant,Services de sante destines aux adolescents}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_d,Point,"[1.20221816,6.12211667]",Maritime,Golfe,Golfe 4,Amoutivé,Golfe 4,Cabinet Medical Dr Ayite,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Nsp,USP 2,Privé,MSHPAUS,{Traitement}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_e,Point,"[1.22079702,6.13861438]",Maritime,Golfe,Golfe 4,Amoutivé,Golf4,Clinique Alpia,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1997,Hopital 2,Privé,MSHPAUS,"{Chirurgie generale,Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d imagerie medicale,Service de transfusion sanguine,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_f,Point,"[1.21126194,6.1342006]",Maritime,Golfe,Golfe 4,Amoutivé,Golf4,Cabinet Medical Pediatrique Drs Locoh Donou,13 BP 77,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",1984,USP 2,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d imagerie medicale,Services de conseil et de depistage du VIH,Services de laboratoire,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_10,Point,"[1.18445566,6.17379151]",Maritime,Golfe,Golfe 5,Aflao-Gakli,Golfe,Cabinet Saint Pio,BP 81604,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2021,USP 1,Privé,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Service d urgence,Service de reeducation fonctionnelle,Service de transfusion sanguine,Services de conseil et de depistage du VIH,Services de CPC,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_11,Point,"[1.34471481,6.17732625]",Maritime,Golfe,Golfe 6,Baguida,Golfe/baguida,Clinique Bella Vita,BP61635,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2017,Hopital 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d imagerie medicale,Service d urgence,Service de reeducation fonctionnelle,Service de transfusion sanguine,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de laboratoire,Services de planification familiale,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_12,Point,"[1.34352561,6.19473541]",Maritime,Golfe,Golfe 6,Baguida,Golfe6/baguida,USP Devego,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2008,USP 2,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_13,Point,"[1.12809967,6.22001281]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Agoe nyive 5,Clinique Peniel,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2022,Hopital 1,Privé,MSHPAUS,"{Chirurgie generale,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d urgence,Service de transfusion sanguine,Services d accouchement,Services de consultations prenatales,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Soins obstetricaux et neonatals d urgence complets,Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_14,Point,"[1.12405707,6.19981391]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe,CMS Sante Royale,06 BP 62048,"{Lundi,Mardi,Jeudi,Mercredi,Vendredi,Samedi,Dimanche}",2020,USP 2,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Service d urgence,Services d accouchement,Services de consultations prenatales,Services de vaccination de l enfant}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_15,Point,"[1.1170265,6.17582378]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe,CMS la Resurrection,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2019,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_16,Point,"[1.11017479,6.17248331]",Maritime,Golfe,Golfe 7,Aflao-Sagbado,Golfe,CMS El Rapha,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2021,USP 1,Privé,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Soins obstetricaux neonatals d urgence de base,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_17,Point,"[1.2056,6.1704]",Maritime,Golfe,Golfe 3,Bè-Ouest,Be Klikame                                        ,ONG Asi-togo                                      ,N/a,N/a,N/a,USP 1,ONG /Associatif,N/a,N/a
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_18,Point,"[1.59480303,6.22967036]",Maritime,Lacs,Lacs 1,Aného,Lacs,Polyclinique Mere-Enfant d'Aneho,BP 121,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2007,Hopital 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_19,Point,"[1.57244429,6.22389029]",Maritime,Lacs,Lacs 1,Aného,Lacs,USP Aziagbacondji,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2012,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_1a,Point,"[1.61581496,6.24956505]",Maritime,Lacs,Lacs 1,Glidji,Lacs/aneho,Hopital Psychiatrique de Zebe Aneho,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1904,Hopital 2,Public,MSHPAUS,"{autre,Diagnostic ou traitement du paludisme}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_1b,Point,"[1.11559238,6.24617677]",Maritime,Agoè-Nyivé,Agoè-Nyivé 5,Sanguera,Agoe nyive,Association Action Humanitaire Sauvons des Vies,Nsp,"{Samedi,Vendredi,Jeudi,Mercredi,Lundi,Mardi}",2021,USP 1,Privé,MSHPAUS,{autre}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_1c,Point,"[1.60082801,6.2494696]",Maritime,Lacs,Lacs 1,Glidji,Lacs,USP Glidji,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",1968,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_1d,Point,"[1.71672872,6.29298394]",Maritime,Lacs,Lacs 2,Agouégan,Lacs/,USP Sivame,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2013,USP 1,Confessionnel/communautaire,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de planification familiale,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_1e,Point,"[1.59068949,6.25496493]",Maritime,Lacs,Lacs 1,Glidji,Lacs,USP Zalive Assoukope,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Nsp,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_1f,Point,"[1.57316108,6.28643815]",Maritime,Lacs,Lacs 1,Glidji,Lacs,USP Zowla,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",1952,USP 2,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_20,Point,"[1.60909833,6.2368]",Maritime,Lacs,Lacs 1,Canton D’Aneho,Lacs/aneho,Centre Hospitalier Prefectoral d'Adjido Aneho,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1950,Hopital 2,Public,MSHPAUS,"{Chirurgie generale,Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d hygiene et d assainissement,Service d imagerie medicale,Service d urgence,Service de reeducation fonctionnelle,Service de transfusion sanguine,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_21,Point,"[1.65883912,6.35313536]",Maritime,Lacs,Lacs 4,Fiata,Lacs,Centre de Soin Saint Raphael d'Avedji (CENTRE DE SANTE SAINT RAPHAEL D'AVEDJI),Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",2005,USP 1,Confessionnel,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de soins curatifs de l enfant,Services de vaccination de l enfant}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_22,Point,"[1.73416437,6.26923404]",Maritime,Lacs,Lacs 2,Agouégan,Lacs/agouegan,USP Djeta,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1970,USP 1,Public,MSHPAUS,"{Traitement ou suivi therapeutique de la tuberculose,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_23,Point,"[1.71049086,6.33741439]",Maritime,Lacs,Lacs 2,Aklakou,Lacs,CMS Aklakou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1978,USP 2,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
